"","term","estimate","std.error","statistic","p.value","boot"
"213","tmean:tnpoly1_lag1",-0.000151862999926668,1.71470505765027e-05,-8.85650854350266,1.3844321902248e-18,7
"214","tmean:tnpoly2_lag1",-1.61671763042361e-06,1.51412215633768e-06,-1.06775904682228,0.285715157353018,7
"215","tmean:tnpoly3_lag1",3.86161043365309e-09,7.04547350461105e-08,0.0548098070502398,0.956293638103722,7
"216","tmean:tnpoly4_lag1",1.36414212280257e-08,2.25699155633015e-09,6.04407277899017,1.68811121239142e-09,7
"217","tmean:tnpoly1_lag2",-0.000115332260813641,1.65571151842392e-05,-6.96572195882446,3.99908379982983e-12,7
"218","tmean:tnpoly2_lag2",-2.41960470808749e-06,1.29966889425441e-06,-1.86170856191458,0.0627419350223672,7
"219","tmean:tnpoly3_lag2",4.50644061739899e-07,6.57963856766837e-08,6.84907015948133,8.98168068305625e-12,7
"220","tmean:tnpoly4_lag2",-4.34600840803358e-09,2.50629943015664e-09,-1.73403399280268,0.0830148140130701,7
"221","tmean:tnpoly1_lag3",-0.000113169862966552,1.63965923875838e-05,-6.90203551393089,6.23004873651733e-12,7
"222","tmean:tnpoly2_lag3",-5.68147551648925e-07,1.37025269346023e-06,-0.414629764539422,0.67844261126502,7
"223","tmean:tnpoly3_lag3",5.5718726214263e-07,6.89906363056475e-08,8.07627370871226,9.573869499527e-16,7
"224","tmean:tnpoly4_lag3",-1.40137197633232e-08,2.07532225608355e-09,-6.75255118680664,1.7375224977913e-11,7
"225","tnpoly1",-0.000529260885441799,0.000200613642579315,-2.6382098377609,0.0083795294736535,8
"226","tnpoly2",3.36598099955414e-06,1.50022201236302e-05,0.224365525356633,0.822488870278842,8
"227","tnpoly3",7.14159700820406e-06,5.03217586229116e-07,14.1918669053678,3.11837456860256e-44,8
"228","tnpoly4",1.83215205914055e-07,2.55271388324763e-08,7.17727149589376,9.01649309299552e-13,8
"229","tnpoly1_lag1",0.000486621033024426,0.000198930941699579,2.44618071410585,0.0144975220011423,8
"230","tnpoly2_lag1",4.01399407961938e-05,1.42574486313149e-05,2.81536632774751,0.00490542422723777,8
"231","tnpoly3_lag1",-1.03341635462077e-06,4.8244913270742e-07,-2.14202137502335,0.03227571843442,8
"232","tnpoly4_lag1",-9.4168033442555e-08,2.45131775259798e-08,-3.84152700492431,0.00012491878611867,8
"233","tnpoly1_lag2",0.000299668588771848,0.000171607008160205,1.746249130409,0.0808746951697795,8
"234","tnpoly2_lag2",5.51923522697918e-05,1.3567749858217e-05,4.06790756363819,4.87153405795668e-05,8
"235","tnpoly3_lag2",-2.91232552792271e-06,4.4665058903895e-07,-6.52036647749442,8.25729854524705e-11,8
"236","tnpoly4_lag2",-9.51276897197961e-08,2.33066038187495e-08,-4.08157664066304,4.59520670881057e-05,8
"237","tnpoly1_lag3",3.20982196561516e-05,0.00017755408981677,0.180779950995642,0.85655306939773,8
"238","tnpoly2_lag3",5.49325128607055e-05,1.39608376533715e-05,3.93475765742748,8.52564088413866e-05,8
"239","tnpoly3_lag3",-1.4388577910182e-06,5.16750714658908e-07,-2.78443309356224,0.00539730746312669,8
"240","tnpoly4_lag3",-3.92500252750141e-08,2.43407788759511e-08,-1.6125213361103,0.106958526092066,8
"241","tnpoly1:tmean",-2.44316824665699e-05,2.00452416283702e-05,-1.21882703733496,0.223010052511272,8
"242","tnpoly2:tmean",5.86190705717733e-07,1.32470198489866e-06,0.442507607295973,0.658155283956272,8
"243","tnpoly3:tmean",-4.61647820510419e-07,6.03570440582311e-08,-7.64861546342515,2.75397083649304e-14,8
"244","tnpoly4:tmean",-2.09652748753911e-09,2.03725351777555e-09,-1.02909503861271,0.303521766188288,8
