"","term","estimate","std.error","statistic","p.value","boot"
"189","tmean:tpoly1_lag3",-1.81850224758566e-05,2.35863502495311e-05,-0.770997728918152,0.440771218360036,6
"190","tmean:tpoly2_lag3",-9.06584130090902e-06,1.65450817124018e-06,-5.47947810624198,4.63236787590191e-08,6
"191","tmean:tpoly3_lag3",4.04659257155615e-07,7.5850396903442e-08,5.33496558588545,1.02938535757385e-07,6
"192","tmean:tpoly4_lag3",-4.5190065180979e-09,1.80945651425209e-09,-2.49743858584287,0.0125645471965704,6
"193","tpoly1",0.000786840330663382,0.000269130976928176,2.92363346517844,0.00348562817285435,7
"194","tpoly2",-6.48732696990641e-05,1.58385313987204e-05,-4.09591445481525,4.31628466641648e-05,7
"195","tpoly3",8.43144949409882e-07,6.75651619106104e-07,1.24789895497531,0.212165487153419,7
"196","tpoly4",1.64760487461868e-07,2.61117540462166e-08,6.3098207485506,3.20538742591051e-10,7
"197","tpoly1_lag1",-8.08384530008203e-05,0.000270742613880323,-0.298580455592977,0.765280865644189,7
"198","tpoly2_lag1",2.90726535320577e-06,1.64042447892931e-05,0.177226406369119,0.85934252274968,7
"199","tpoly3_lag1",3.21961168661064e-06,6.32783210159508e-07,5.08801693047302,3.8411746008542e-07,7
"200","tpoly4_lag1",-9.80983810053951e-08,2.61108531837087e-08,-3.75699638442307,0.000175237583885471,7
"201","tpoly1_lag2",-0.000604553359747083,0.000228710168381591,-2.64331649102028,0.0082525517390474,7
"202","tpoly2_lag2",8.15901965044333e-05,1.43164969409028e-05,5.69903355836487,1.32182037754834e-08,7
"203","tpoly3_lag2",6.99346215897913e-07,8.35816574555665e-07,0.836722119646524,0.402815448494708,7
"204","tpoly4_lag2",-1.15556635764872e-07,2.59277929391289e-08,-4.45686356861019,8.62150828434142e-06,7
"205","tpoly1_lag3",-0.00123784359671747,0.000244912853941166,-5.05422062091863,4.58080709480534e-07,7
"206","tpoly2_lag3",9.21119461648669e-05,1.45227391744642e-05,6.34260142376102,2.5994615311265e-10,7
"207","tpoly3_lag3",-8.80783715970348e-07,5.92242637257228e-07,-1.48720078657187,0.137066913980163,7
"208","tpoly4_lag3",-4.86844205304221e-08,2.25875070577285e-08,-2.15536935554667,0.0312122812154939,7
"209","tpoly1:tmean",-0.000141474023879502,2.6062176288174e-05,-5.42832733211529,6.14214809680789e-08,7
"210","tpoly2:tmean",7.99624886382402e-06,1.8650225997405e-06,4.28748094791806,1.86410269251567e-05,7
"211","tpoly3:tmean",-2.32123698952481e-07,9.51951487440319e-08,-2.43839840595903,0.0148101711929223,7
"212","tpoly4:tmean",-3.15413645174806e-09,2.15013975350887e-09,-1.46694485630562,0.14249590895015,7
"213","tmean:tpoly1_lag1",-0.000126614844832408,2.68159997815956e-05,-4.72161567212224,2.44715957763181e-06,7
"214","tmean:tpoly2_lag1",3.12782005316618e-06,1.9404195759254e-06,1.61192975579753,0.107082450016933,7
"215","tmean:tpoly3_lag1",-5.05935388913031e-07,8.57081138201479e-08,-5.90300458571167,3.96913093421037e-09,7
"216","tmean:tpoly4_lag1",1.59508081146295e-08,2.32208604733315e-09,6.86917185215793,7.8198418913045e-12,7
"217","tmean:tpoly1_lag2",-4.90674487339062e-05,2.19190513301466e-05,-2.23857538334338,0.0252566443368951,7
"218","tmean:tpoly2_lag2",-7.61944212199015e-06,1.68314129545137e-06,-4.5269177000062,6.21804520617351e-06,7
"219","tmean:tpoly3_lag2",2.37742722454398e-07,9.19959171609784e-08,2.58427471339175,0.00980525581340878,7
"220","tmean:tpoly4_lag2",1.89827801243182e-09,2.20906088656479e-09,0.859314482446767,0.390235716502378,7
"221","tmean:tpoly1_lag3",1.52997949712115e-05,2.28245027009578e-05,0.67032325618071,0.502703357885394,7
"222","tmean:tpoly2_lag3",-1.12986059406157e-05,1.70566078500638e-06,-6.62418110326281,4.12292544272553e-11,7
"223","tmean:tpoly3_lag3",5.33905572356857e-07,7.44904515381997e-08,7.16743638052808,9.5786230305098e-13,7
"224","tmean:tpoly4_lag3",-6.42861851365508e-09,1.82069624013227e-09,-3.53085724677943,0.000420452207235685,7
"225","tpoly1",0.000207756570630144,0.000258806214423492,0.80274954406692,0.422186003532949,8
"226","tpoly2",-4.30683363561636e-05,1.45223046352503e-05,-2.96566815239661,0.00304517155706559,8
"227","tpoly3",1.8694456287522e-06,4.97486493959211e-07,3.75778167136629,0.000174840218772299,8
